URL,Film Name,Screening type,Date,Time,Venue,City
https://festival.sundance.org/program/film/6569fd84fac9f4f1e9c039ed,DEVO,Screening,Jan 22,9:00 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6569fd84fac9f4f1e9c039ed,DEVO,Screening,Jan 24,8:15 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6569fd84fac9f4f1e9c039ed,DEVO,Screening,Jan 26,6:00 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/6569fd84fac9f4f1e9c039ed,DEVO,Screening,Jan 28,10:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/6573b60a8c1a1f50e501b34b,DIG! XX,Screening,Jan 19,8:30 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/6573b60a8c1a1f50e501b34b,DIG! XX,Premiere,Jan 23,8:30 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/657503fce8eef5982819fe4b,Directing Award: U.S. Documentary,Award Winner,Jan 28,9:00 AM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6575043fe8eef5283219feb4,Directing Award: U.S. Dramatic,Award Winner,Jan 28,4:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/65750498e8eef5234619ff47,Directing Award: World Cinema Documentary,Award Winner,Jan 28,9:00 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/657504dbe8eef5519f19ffb2,Directing Award: World Cinema Dramatic,Award Winner,Jan 28,9:30 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/short-info/6574ecc8e8eef5487519d5e8,Documentary Short Film Program,Premiere,Jan 20,10:00 PM  MST,The Ray Theatre,Park City
https://festival.sundance.org/program/short-info/6574ecc8e8eef5487519d5e8,Documentary Short Film Program,Screening,Jan 21,9:00 PM  MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/short-info/6574ecc8e8eef5487519d5e8,Documentary Short Film Program,Screening,Jan 26,7:30 PM  MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/short-info/6574ecc8e8eef5487519d5e8,Documentary Short Film Program,Screening,Jan 27,10:30 AM  MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/656a00aafac9f452e4c03eff,Dìdi (弟弟),Premiere,Jan 19,7:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a00aafac9f452e4c03eff,Dìdi (弟弟),Screening,Jan 20,5:00 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a00aafac9f452e4c03eff,Dìdi (弟弟),Screening,Jan 21,1:45 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a00aafac9f452e4c03eff,Dìdi (弟弟),Screening,Jan 23,5:15 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a00aafac9f452e4c03eff,Dìdi (弟弟),Screening,Jan 26,6:45 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a2d56fac9f46c9bc071a3,Eno,Premiere,Jan 18,12:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a2d56fac9f46c9bc071a3,Eno,Screening,Jan 19,2:45 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a2d56fac9f46c9bc071a3,Eno,Screening,Jan 19,9:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a2d56fac9f46c9bc071a3,Eno,Screening,Jan 23,3:45 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a2d56fac9f46c9bc071a3,Eno,Screening,Jan 27,1:15 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/656e3f646e5b2804f5ce4550,Episodic Pilot Showcase,Premiere,Jan 22,6:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656e3f646e5b2804f5ce4550,Episodic Pilot Showcase,Screening,Jan 23,10:30 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656e3f646e5b2804f5ce4550,Episodic Pilot Showcase,Screening,Jan 27,1:45 PM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/656e3f646e5b2804f5ce4550,Episodic Pilot Showcase,Screening,Jan 28,3:30 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/6569ff9efac9f46f45c03c81,Eternal You,Premiere,Jan 20,7:00 PM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/6569ff9efac9f46f45c03c81,Eternal You,Screening,Jan 21,6:45 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/6569ff9efac9f46f45c03c81,Eternal You,Screening,Jan 22,5:45 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6569ff9efac9f46f45c03c81,Eternal You,Screening,Jan 25,1:45 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a03f2fac9f43b26c044bb,EVERY LITTLE THING,Premiere,Jan 21,3:45 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a03f2fac9f43b26c044bb,EVERY LITTLE THING,Screening,Jan 22,5:45 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a03f2fac9f43b26c044bb,EVERY LITTLE THING,Screening,Jan 23,5:45 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a03f2fac9f43b26c044bb,EVERY LITTLE THING,Screening,Jan 25,1:00 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a00bafac9f45740c03f37,Exhibiting Forgiveness,Premiere,Jan 20,3:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/656a00bafac9f45740c03f37,Exhibiting Forgiveness,Screening,Jan 21,5:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a00bafac9f45740c03f37,Exhibiting Forgiveness,Screening,Jan 23,9:15 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/656a00bafac9f45740c03f37,Exhibiting Forgiveness,Screening,Jan 26,10:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/657618d8277590589ec97f47,Festival Favorite Award,Award Winner,Jan 28,12:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6569fe3cfac9f47946c03a61,Freaky Tales,Premiere,Jan 18,6:45 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6569fe3cfac9f47946c03a61,Freaky Tales,Screening,Jan 19,9:00 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6569fe3cfac9f47946c03a61,Freaky Tales,Screening,Jan 20,2:30 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/6569fe3cfac9f47946c03a61,Freaky Tales,Screening,Jan 23,7:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6569fe3cfac9f47946c03a61,Freaky Tales,Screening,Jan 25,3:00 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/6569fe3cfac9f47946c03a61,Freaky Tales,Screening,Jan 28,8:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0411fac9f482d9c044f7,FRIDA,Premiere,Jan 18,3:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a0411fac9f482d9c044f7,FRIDA,Screening,Jan 19,3:15 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a0411fac9f482d9c044f7,FRIDA,Screening,Jan 20,11:00 AM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/656a0411fac9f482d9c044f7,FRIDA,Screening,Jan 21,4:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/656a0411fac9f482d9c044f7,FRIDA,Screening,Jan 23,2:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0411fac9f482d9c044f7,FRIDA,Screening,Jan 24,6:00 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/656a05edfac9f47586c04552,Gaucho Gaucho,Premiere,Jan 19,4:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a05edfac9f47586c04552,Gaucho Gaucho,Screening,Jan 20,6:45 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a05edfac9f47586c04552,Gaucho Gaucho,Screening,Jan 21,3:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a05edfac9f47586c04552,Gaucho Gaucho,Screening,Jan 24,8:45 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a0adafac9f4085ec04998,Ghostlight,Premiere,Jan 18,12:00 PM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/656a0adafac9f4085ec04998,Ghostlight,Screening,Jan 19,5:30 PM MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/film/656a0adafac9f4085ec04998,Ghostlight,Screening,Jan 22,8:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a0adafac9f4085ec04998,Ghostlight,Screening,Jan 26,9:00 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a0adafac9f4085ec04998,Ghostlight,Screening,Jan 27,1:15 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a0adafac9f4085ec04998,Ghostlight,Screening,Jan 28,12:00 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/6569fd68fac9f457e2c03987,Girls State,Premiere,Jan 18,3:30 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6569fd68fac9f457e2c03987,Girls State,Screening,Jan 19,5:00 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/6569fd68fac9f457e2c03987,Girls State,Screening,Jan 20,9:00 AM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6569fd68fac9f457e2c03987,Girls State,Screening,Jan 21,2:15 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/6569fd68fac9f457e2c03987,Girls State,Screening,Jan 24,11:30 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/6569fd68fac9f457e2c03987,Girls State,Screening,Jan 27,6:45 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a01abfac9f401e9c041dd,Girls Will Be Girls,Premiere,Jan 20,7:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a01abfac9f401e9c041dd,Girls Will Be Girls,Screening,Jan 21,2:45 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a01abfac9f401e9c041dd,Girls Will Be Girls,Screening,Jan 22,6:30 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a01abfac9f401e9c041dd,Girls Will Be Girls,Screening,Jan 24,1:15 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/6573b5058c1a1f6ee301b1ca,Go Fish,Screening,Jan 20,1:45 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6573b5058c1a1f6ee301b1ca,Go Fish,Premiere,Jan 24,11:45 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656cf6f7842a924706cd5bbc,God Save Texas: Hometown Prison,Premiere,Jan 23,8:00 PM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/656cf6f7842a924706cd5bbc,God Save Texas: Hometown Prison,Screening,Jan 27,5:30 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/656cf6f7842a924706cd5bbc,God Save Texas: Hometown Prison,Screening,Jan 28,10:00 AM MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/film/656e6f6b474bbcaeb5971d18,God Save Texas: The Price of Oil & La Frontera,Screening,Jan 25,2:45 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a00c6fac9f44a1cc03f78,Good One,Premiere,Jan 21,12:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a00c6fac9f44a1cc03f78,Good One,Screening,Jan 22,11:30 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a00c6fac9f44a1cc03f78,Good One,Screening,Jan 24,8:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/656a00c6fac9f44a1cc03f78,Good One,Screening,Jan 26,12:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a027afac9f43e35c04220,Handling the Undead,Premiere,Jan 20,11:30 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a027afac9f43e35c04220,Handling the Undead,Screening,Jan 21,11:30 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a027afac9f43e35c04220,Handling the Undead,Screening,Jan 22,10:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a027afac9f43e35c04220,Handling the Undead,Screening,Jan 26,1:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/6569f98efac9f459a7c031a3,Hit Man,Premiere,Jan 22,4:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6569f98efac9f459a7c031a3,Hit Man,Screening,Jan 23,5:45 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6569f98efac9f459a7c031a3,Hit Man,Screening,Jan 25,12:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6569f98efac9f459a7c031a3,Hit Man,Screening,Jan 27,12:00 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/6569f98efac9f459a7c031a3,Hit Man,Screening,Jan 28,2:45 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a0186842a921956cd365c,How to Have Sex,Premiere,Jan 18,12:30 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0186842a921956cd365c,How to Have Sex,Screening,Jan 19,6:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a0186842a921956cd365c,How to Have Sex,Screening,Jan 19,9:00 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a0186842a921956cd365c,How to Have Sex,Screening,Jan 27,10:00 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a0186842a921956cd365c,How to Have Sex,Screening,Jan 28,11:30 AM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a086bfac9f47a41c0476e,I Saw the TV Glow,Premiere,Jan 18,10:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a086bfac9f47a41c0476e,I Saw the TV Glow,Screening,Jan 19,9:30 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a086bfac9f47a41c0476e,I Saw the TV Glow,Screening,Jan 21,8:15 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a086bfac9f47a41c0476e,I Saw the TV Glow,Screening,Jan 23,10:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a086bfac9f47a41c0476e,I Saw the TV Glow,Screening,Jan 27,8:15 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6569ffabfac9f4ccfbc03ca6,Ibelin,Premiere,Jan 18,4:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6569ffabfac9f4ccfbc03ca6,Ibelin,Screening,Jan 19,2:00 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6569ffabfac9f4ccfbc03ca6,Ibelin,Screening,Jan 20,10:00 AM MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/film/6569ffabfac9f4ccfbc03ca6,Ibelin,Screening,Jan 25,11:30 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/6569ffb8fac9f442c0c03cc7,IGUALADA,Premiere,Jan 21,12:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6569ffb8fac9f442c0c03cc7,IGUALADA,Screening,Jan 22,11:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6569ffb8fac9f442c0c03cc7,IGUALADA,Screening,Jan 24,5:30 PM MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/film/6569ffb8fac9f442c0c03cc7,IGUALADA,Screening,Jan 26,12:30 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a088efac9f45f24c047ae,In A Violent Nature,Premiere,Jan 22,10:15 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a088efac9f45f24c047ae,In A Violent Nature,Screening,Jan 23,9:00 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a088efac9f45f24c047ae,In A Violent Nature,Screening,Jan 26,8:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a088efac9f45f24c047ae,In A Violent Nature,Screening,Jan 27,7:30 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/656a0291fac9f45f6fc0425b,In the Land of Brothers,Screening,Jan 22,3:15 PM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/656a0291fac9f45f6fc0425b,In the Land of Brothers,Screening,Jan 23,11:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a0291fac9f45f6fc0425b,In the Land of Brothers,Screening,Jan 25,5:45 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a0291fac9f45f6fc0425b,In the Land of Brothers,Screening,Jan 26,11:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a00d3fac9f44d86c03fb0,In The Summers,Premiere,Jan 22,12:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a00d3fac9f44d86c03fb0,In The Summers,Screening,Jan 23,9:00 AM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/656a00d3fac9f44d86c03fb0,In The Summers,Screening,Jan 24,10:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a00d3fac9f44d86c03fb0,In The Summers,Screening,Jan 25,9:15 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a08a0fac9f4a59ec047da,It's What's Inside,Premiere,Jan 19,11:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a08a0fac9f4a59ec047da,It's What's Inside,Screening,Jan 20,9:30 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/656a08a0fac9f4a59ec047da,It's What's Inside,Screening,Jan 23,10:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a08a0fac9f4a59ec047da,It's What's Inside,Screening,Jan 26,9:15 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a08a0fac9f4a59ec047da,It's What's Inside,Screening,Jan 28,8:15 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/657618162775901384c97e19,Jonathan Oppenheim Editing Award: U.S. Documentary,Award Winner,Jan 28,1:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a08aefac9f408b7c0481f,Kidnapping Inc.,Premiere,Jan 22,10:15 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a08aefac9f408b7c0481f,Kidnapping Inc.,Screening,Jan 23,8:30 PM MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/film/656a08aefac9f408b7c0481f,Kidnapping Inc.,Screening,Jan 24,9:30 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a08aefac9f408b7c0481f,Kidnapping Inc.,Screening,Jan 26,8:15 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/656a08aefac9f408b7c0481f,Kidnapping Inc.,Screening,Jan 27,8:15 PM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/6569feacfac9f4da10c03b5f,Kneecap,Premiere,Jan 18,9:30 PM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/6569feacfac9f4da10c03b5f,Kneecap,Screening,Jan 19,6:15 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/6569feacfac9f4da10c03b5f,Kneecap,Screening,Jan 20,8:15 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6569feacfac9f4da10c03b5f,Kneecap,Screening,Jan 24,10:15 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a08bafac9f42c5ec0484f,Krazy House,Premiere,Jan 20,10:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a08bafac9f42c5ec0484f,Krazy House,Screening,Jan 21,9:30 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a08bafac9f42c5ec0484f,Krazy House,Screening,Jan 22,8:30 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/656a08bafac9f42c5ec0484f,Krazy House,Screening,Jan 27,10:00 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a02abfac9f41435c0429e,Layla,Premiere,Jan 18,12:45 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a02abfac9f41435c0429e,Layla,Screening,Jan 19,5:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a02abfac9f41435c0429e,Layla,Screening,Jan 20,10:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a02abfac9f41435c0429e,Layla,Screening,Jan 25,8:15 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a02abfac9f41435c0429e,Layla,Screening,Jan 26,6:00 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a08dafac9f40bb2c048a3,Little Death,Premiere,Jan 19,9:15 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a08dafac9f40bb2c048a3,Little Death,Screening,Jan 20,8:15 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a08dafac9f40bb2c048a3,Little Death,Screening,Jan 21,9:30 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a08dafac9f40bb2c048a3,Little Death,Screening,Jan 25,4:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6569fc3cfac9f424f8c037eb,LOLLA: THE STORY OF LOLLAPALOOZA,Premiere,Jan 18,10:30 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6569fc3cfac9f424f8c037eb,LOLLA: THE STORY OF LOLLAPALOOZA,Screening,Jan 19,8:15 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/6569fc3cfac9f424f8c037eb,LOLLA: THE STORY OF LOLLAPALOOZA,Screening,Jan 27,11:00 AM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a0be5fac9f402abc049f1,Look Into My Eyes,Premiere,Jan 22,12:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a0be5fac9f402abc049f1,Look Into My Eyes,Screening,Jan 23,5:15 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a0be5fac9f402abc049f1,Look Into My Eyes,Screening,Jan 25,9:00 AM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a0be5fac9f402abc049f1,Look Into My Eyes,Screening,Jan 26,6:30 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a0be5fac9f402abc049f1,Look Into My Eyes,Screening,Jan 27,10:00 AM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a0be5fac9f402abc049f1,Look Into My Eyes,Screening,Jan 28,9:45 AM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a08c7fac9f442f5c0487a,Love Lies Bleeding,Premiere,Jan 20,10:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/656a08c7fac9f442f5c0487a,Love Lies Bleeding,Screening,Jan 21,9:00 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a08c7fac9f442f5c0487a,Love Lies Bleeding,Screening,Jan 22,9:30 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/656a08c7fac9f442f5c0487a,Love Lies Bleeding,Screening,Jan 25,8:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a08c7fac9f442f5c0487a,Love Lies Bleeding,Screening,Jan 27,11:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a07cefac9f466a8c0463d,Love Machina,Premiere,Jan 19,12:15 PM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/656a07cefac9f466a8c0463d,Love Machina,Screening,Jan 20,3:45 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a07cefac9f466a8c0463d,Love Machina,Screening,Jan 20,5:00 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a07cefac9f466a8c0463d,Love Machina,Screening,Jan 23,12:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a07cefac9f466a8c0463d,Love Machina,Screening,Jan 26,4:00 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a011cfac9f4dcafc03ff6,Love Me,Premiere,Jan 19,12:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/656a011cfac9f4dcafc03ff6,Love Me,Screening,Jan 20,9:30 AM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/656a011cfac9f4dcafc03ff6,Love Me,Screening,Jan 21,11:00 AM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/656a011cfac9f4dcafc03ff6,Love Me,Screening,Jan 24,8:45 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a011cfac9f4dcafc03ff6,Love Me,Screening,Jan 26,7:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0bf3fac9f40a76c04a2a,Luther: Never Too Much,Premiere,Jan 21,1:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/656a0bf3fac9f40a76c04a2a,Luther: Never Too Much,Screening,Jan 22,9:00 AM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/656a0bf3fac9f40a76c04a2a,Luther: Never Too Much,Screening,Jan 23,9:00 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a0bf3fac9f40a76c04a2a,Luther: Never Too Much,Screening,Jan 24,12:00 PM MST,Redstone Cinemas - 7,Park City
